Date.Day,Date.Month,Date.Year,Data.Cases,Data.Deaths,Location.Country,Location.Code,Data.Population,Location.Continent
10,6,2020,1,0,Burkina_Faso,BFA,20321383,Africa
10,6,2020,0,0,Burundi,BDI,11530577,Africa
10,6,2020,0,0,Cambodia,KHM,16486542,Asia
10,6,2020,369,0,Cameroon,CMR,25876387,Africa
10,6,2020,409,62,Canada,CAN,37411038,America
10,6,2020,18,0,Cape_Verde,CPV,549936,Africa
10,6,2020,5,0,Cayman_Islands,CYM,64948,America
10,6,2020,38,0,Central_African_Republic,CAF,4745179,Africa
10,6,2020,5,1,Chad,TCD,15946882,Africa
10,6,2020,3913,19,Chile,CHL,18952035,America
10,6,2020,4,0,China,CHN,1433783692,Asia
10,6,2020,1359,64,Colombia,COL,50339443,America
10,6,2020,21,0,Comoros,COM,850891,Africa
10,6,2020,45,2,Congo,COG,5380504,Africa
10,6,2020,33,1,Costa_Rica,CRI,5047561,America
10,6,2020,114,0,Cote_dIvoire,CIV,25716554,Africa
10,6,2020,0,2,Croatia,HRV,4076246,Europe
10,6,2020,5,0,Cuba,CUB,11333484,America
10,6,2020,0,0,Curasao,CUW,163423,America
10,6,2020,2,0,Cyprus,CYP,875899,Europe
10,6,2020,54,0,Czechia,CZE,10649800,Europe
10,6,2020,153,2,Democratic_Republic_of_the_Congo,COD,86790568,Africa
10,6,2020,39,0,Denmark,DNK,5806081,Europe
10,6,2020,53,3,Djibouti,DJI,973557,Africa
10,6,2020,0,0,Dominica,DMA,71808,America
10,6,2020,289,5,Dominican_Republic,DOM,10738957,America
10,6,2020,539,48,Ecuador,ECU,17373657,America
10,6,2020,1385,35,Egypt,EGY,100388076,Africa
10,6,2020,87,2,El_Salvador,SLV,6453550,America
10,6,2020,0,0,Equatorial_Guinea,GNQ,1355982,Africa
10,6,2020,0,0,Eritrea,ERI,3497117,Africa
10,6,2020,7,0,Estonia,EST,1324820,Europe
10,6,2020,31,0,Eswatini,SWZ,1148133,Africa
10,6,2020,180,5,Ethiopia,ETH,112078727,Africa
10,6,2020,0,0,Falkland_Islands_(Malvinas),FLK,3372,America
10,6,2020,0,0,Faroe_Islands,FRO,48677,Europe
10,6,2020,0,0,Fiji,FJI,889955,Oceania
10,6,2020,24,1,Finland,FIN,5517919,Europe
10,6,2020,403,87,France,FRA,67012883,Europe
10,6,2020,0,0,French_Polynesia,PYF,279285,Oceania
10,6,2020,47,0,Gabon,GAB,2172578,Africa
10,6,2020,0,0,Gambia,GMB,2347696,Africa
10,6,2020,6,0,Georgia,GEO,3996762,Europe
10,6,2020,318,18,Germany,DEU,83019213,Europe
10,6,2020,291,0,Ghana,GHA,30417858,Africa
10,6,2020,0,0,Gibraltar,GIB,33706,Europe
10,6,2020,9,1,Greece,GRC,10724599,Europe
10,6,2020,0,0,Greenland,GRL,56660,America
10,6,2020,0,0,Grenada,GRD,112002,America
10,6,2020,0,0,Guam,GUM,167295,Oceania
10,6,2020,364,22,Guatemala,GTM,17581476,America
10,6,2020,0,0,Guernsey,GGY,64468,Europe
10,6,2020,42,0,Guinea,GIN,12771246,Africa
10,6,2020,0,0,Guinea_Bissau,GNB,1920917,Africa
10,6,2020,2,0,Guyana,GUY,782775,America
10,6,2020,124,2,Haiti,HTI,11263079,America
10,6,2020,0,0,Holy_See,VAT,815,Europe
10,6,2020,485,9,Honduras,HND,9746115,America
10,6,2020,3,2,Hungary,HUN,9772756,Europe
10,6,2020,0,0,Iceland,ISL,356991,Europe
10,6,2020,9985,279,India,IND,1366417756,Asia
10,6,2020,1043,40,Indonesia,IDN,270625567,Asia
10,6,2020,2095,74,Iran,IRN,82913893,Asia
10,6,2020,787,22,Iraq,IRQ,39309789,Asia
10,6,2020,8,8,Ireland,IRL,4904240,Europe
10,6,2020,0,0,Isle_of_Man,IMN,84589,Europe
10,6,2020,179,1,Israel,ISR,8519373,Asia
10,6,2020,283,79,Italy,ITA,60359546,Europe
10,6,2020,6,0,Jamaica,JAM,2948277,America
10,6,2020,41,3,Japan,JPN,126860299,Asia
10,6,2020,1,0,Jersey,JEY,107796,Europe
10,6,2020,14,0,Jordan,JOR,10101697,Asia
10,6,2020,245,3,Kazakhstan,KAZ,18551428,Asia
10,6,2020,127,3,Kenya,KEN,52573967,Africa
10,6,2020,6,0,Kosovo,XKX,1798506,Europe
10,6,2020,630,4,Kuwait,KWT,4207077,Asia
10,6,2020,38,2,Kyrgyzstan,KGZ,6415851,Asia
10,6,2020,0,0,Laos,LAO,7169456,Asia
10,6,2020,1,0,Latvia,LVA,1919968,Europe
10,6,2020,18,0,Lebanon,LBN,6855709,Asia
10,6,2020,0,0,Lesotho,LSO,2125267,Africa
10,6,2020,13,1,Liberia,LBR,4937374,Africa
10,6,2020,62,0,Libya,LBY,6777453,Africa
10,6,2020,0,0,Liechtenstein,LIE,38378,Europe
10,6,2020,7,1,Lithuania,LTU,2794184,Europe
10,6,2020,6,0,Luxembourg,LUX,613894,Europe
10,6,2020,44,0,Madagascar,MDG,26969306,Africa
10,6,2020,12,0,Malawi,MWI,18628749,Africa
10,6,2020,7,0,Malaysia,MYS,31949789,Asia
10,6,2020,26,0,Maldives,MDV,530957,Asia
10,6,2020,39,2,Mali,MLI,19658023,Africa
10,6,2020,2,0,Malta,MLT,493559,Europe
10,6,2020,215,18,Mauritania,MRT,4525698,Africa
10,6,2020,0,0,Mauritius,MUS,1269670,Africa
10,6,2020,5733,596,Mexico,MEX,127575529,America
10,6,2020,218,12,Moldova,MDA,4043258,Europe
10,6,2020,0,0,Monaco,MCO,33085,Europe
10,6,2020,0,0,Mongolia,MNG,3225166,Asia
10,6,2020,0,0,Montenegro,MNE,622182,Europe
10,6,2020,0,0,Montserrat,MSF,4991,America
10,6,2020,135,2,Morocco,MAR,36471766,Africa
10,6,2020,20,0,Mozambique,MOZ,30366043,Africa
10,6,2020,2,0,Myanmar,MMR,54045422,Asia
10,6,2020,0,0,Namibia,NAM,2494524,Africa
10,6,2020,323,1,Nepal,NPL,28608715,Asia
10,6,2020,164,15,Netherlands,NLD,17282163,Europe
10,6,2020,1,0,New_Caledonia,NCL,282757,Oceania
10,6,2020,0,0,New_Zealand,NZL,4783062,Oceania
10,6,2020,0,0,Nicaragua,NIC,6545503,America
10,6,2020,1,0,Niger,NER,23310719,Africa
10,6,2020,663,4,Nigeria,NGA,200963603,Africa
10,6,2020,87,1,North_Macedonia,MKD,2077132,Europe
10,6,2020,2,0,Northern_Mariana_Islands,MNP,57213,Oceania
10,6,2020,16,0,Norway,NOR,5328212,Europe
10,6,2020,712,2,Oman,OMN,4974992,Asia
10,6,2020,5385,83,Pakistan,PAK,216565317,Asia
10,6,2020,9,0,Palestine,PSE,4981422,Asia
10,6,2020,379,5,Panama,PAN,4246440,America
10,6,2020,0,0,Papua_New_Guinea,PNG,8776119,Oceania
10,6,2020,42,0,Paraguay,PRY,7044639,America
10,6,2020,4040,167,Peru,PER,32510462,America
10,6,2020,518,6,Philippines,PHL,108116622,Asia
10,6,2020,400,17,Poland,POL,37972812,Europe
10,6,2020,421,7,Portugal,PRT,10276617,Europe
10,6,2020,139,0,Puerto_Rico,PRI,2933404,America
10,6,2020,1721,5,Qatar,QAT,2832071,Asia
10,6,2020,145,11,Romania,ROU,19414458,Europe
10,6,2020,8595,170,Russia,RUS,145872260,Europe
10,6,2020,12,0,Rwanda,RWA,12626938,Africa
10,6,2020,0,0,Saint_Kitts_and_Nevis,KNA,52834,America
10,6,2020,0,0,Saint_Lucia,LCA,182795,America
10,6,2020,0,0,Saint_Vincent_and_the_Grenadines,VCT,110593,America
10,6,2020,1,0,San_Marino,SMR,34453,Europe
10,6,2020,0,0,Sao_Tome_and_Principe,STP,215048,Africa
10,6,2020,3288,37,Saudi_Arabia,SAU,34268529,Asia
10,6,2020,89,0,Senegal,SEN,16296362,Africa
10,6,2020,69,0,Serbia,SRB,6963764,Europe
10,6,2020,0,0,Seychelles,SYC,97741,Africa
10,6,2020,24,1,Sierra_Leone,SLE,7813207,Africa
10,6,2020,218,0,Singapore,SGP,5804343,Asia
10,6,2020,0,0,Sint_Maarten,SXM,42389,America
10,6,2020,1,0,Slovakia,SVK,5450421,Europe
10,6,2020,1,0,Slovenia,SVN,2080908,Europe
10,6,2020,48,1,Somalia,SOM,15442906,Africa
10,6,2020,2112,82,South_Africa,ZAF,58558267,Africa
10,6,2020,50,2,South_Korea,KOR,51225321,Asia
10,6,2020,0,0,South_Sudan,SSD,11062114,Africa
10,6,2020,314,0,Spain,ESP,46937060,Europe
10,6,2020,2,0,Sri_Lanka,LKA,21323734,Asia
10,6,2020,0,0,Sudan,SDN,42813237,Africa
10,6,2020,7,0,Suriname,SUR,581363,America
10,6,2020,937,33,Sweden,SWE,10230185,Europe
10,6,2020,16,2,Switzerland,CHE,8544527,Europe
10,6,2020,2,0,Syria,SYR,17070132,Asia
10,6,2020,0,0,Taiwan,CNG1925,23773881,Asia
10,6,2020,81,0,Tajikistan,TJK,9321023,Asia
10,6,2020,6,0,Thailand,THA,69625581,Asia
10,6,2020,0,0,Timor_Leste,TLS,1293120,Asia
10,6,2020,4,0,Togo,TGO,8082359,Africa
10,6,2020,0,0,Trinidad_and_Tobago,TTO,1394969,America
10,6,2020,0,0,Tunisia,TUN,11694721,Africa
10,6,2020,993,18,Turkey,TUR,82003882,Asia
10,6,2020,0,0,Turks_and_Caicos_islands,TCA,38194,America
10,6,2020,11,0,Uganda,UGA,44269587,Africa
10,6,2020,394,13,Ukraine,UKR,43993643,Europe
10,6,2020,528,2,United_Arab_Emirates,ARE,9770526,Asia
10,6,2020,1099,195,United_Kingdom,GBR,66647112,Europe
10,6,2020,0,0,United_Republic_of_Tanzania,TZA,58005461,Africa
10,6,2020,18665,999,United_States_of_America,USA,329064917,America
10,6,2020,0,0,United_States_Virgin_Islands,VIR,104579,America
10,6,2020,1,0,Uruguay,URY,3461731,America
10,6,2020,99,0,Uzbekistan,UZB,32981715,Asia
10,6,2020,159,1,Venezuela,VEN,28515829,America
10,6,2020,0,0,Vietnam,VNM,96462108,Asia
10,6,2020,0,0,Western_Sahara,ESH,582458,Africa
10,6,2020,28,15,Yemen,YEM,29161922,Asia
10,6,2020,0,0,Zambia,ZMB,17861034,Africa
10,6,2020,27,0,Zimbabwe,ZWE,14645473,Africa
11,6,2020,684,21,Afghanistan,AFG,38041757,Asia
11,6,2020,42,0,Albania,ALB,2862427,Europe
11,6,2020,102,8,Algeria,DZA,43053054,Africa
11,6,2020,0,0,Andorra,AND,76177,Europe
11,6,2020,17,0,Angola,AGO,31825299,Africa
11,6,2020,0,0,Anguilla,AIA,14872,America
11,6,2020,0,0,Antigua_and_Barbuda,ATG,97115,America
11,6,2020,1239,18,Argentina,ARG,44780675,America
11,6,2020,566,18,Armenia,ARM,2957728,Europe
11,6,2020,0,0,Aruba,ABW,106310,America
11,6,2020,9,0,Australia,AUS,25203200,Oceania
11,6,2020,34,1,Austria,AUT,8858775,Europe
11,6,2020,339,4,Azerbaijan,AZE,10047719,Europe
11,6,2020,0,0,Bahamas,BHS,389486,America
11,6,2020,467,3,Bahrain,BHR,1641164,Asia
11,6,2020,3190,37,Bangladesh,BGD,163046173,Asia
11,6,2020,4,0,Barbados,BRB,287021,America
11,6,2020,801,6,Belarus,BLR,9452409,Europe
11,6,2020,119,12,Belgium,BEL,11455519,Europe
11,6,2020,0,0,Belize,BLZ,390351,America
11,6,2020,0,0,Benin,BEN,11801151,Africa
11,6,2020,0,0,Bermuda,BMU,62508,America
11,6,2020,3,0,Bhutan,BTN,763094,Asia
11,6,2020,637,25,Bolivia,BOL,11513102,America
11,6,2020,0,0,"Bonaire, Saint Eustatius and Saba",BES,25983,America
11,6,2020,49,1,Bosnia_and_Herzegovina,BIH,3300998,Europe
11,6,2020,6,0,Botswana,BWA,2303703,Africa
11,6,2020,32913,1274,Brazil,BRA,211049519,America
11,6,2020,0,0,British_Virgin_Islands,VGB,30033,America
11,6,2020,0,0,Brunei_Darussalam,BRN,433296,Asia
11,6,2020,104,0,Bulgaria,BGR,7000039,Europe
11,6,2020,0,0,Burkina_Faso,BFA,20321383,Africa
11,6,2020,0,0,Burundi,BDI,11530577,Africa
11,6,2020,0,0,Cambodia,KHM,16486542,Asia
11,6,2020,248,6,Cameroon,CMR,25876387,Africa
11,6,2020,472,63,Canada,CAN,37411038,America
11,6,2020,30,0,Cape_Verde,CPV,549936,Africa
11,6,2020,4,0,Cayman_Islands,CYM,64948,America
11,6,2020,64,1,Central_African_Republic,CAF,4745179,Africa
11,6,2020,2,1,Chad,TCD,15946882,Africa
11,6,2020,5737,192,Chile,CHL,18952035,America
11,6,2020,11,0,China,CHN,1433783692,Asia
11,6,2020,1604,61,Colombia,COL,50339443,America
11,6,2020,0,0,Comoros,COM,850891,Africa
11,6,2020,17,1,Congo,COG,5380504,Africa
11,6,2020,86,1,Costa_Rica,CRI,5047561,America
11,6,2020,186,3,Cote_dIvoire,CIV,25716554,Africa
11,6,2020,2,0,Croatia,HRV,4076246,Europe
11,6,2020,6,0,Cuba,CUB,11333484,America
11,6,2020,0,0,Curasao,CUW,163423,America
11,6,2020,2,0,Cyprus,CYP,875899,Europe
11,6,2020,73,0,Czechia,CZE,10649800,Europe
11,6,2020,131,6,Democratic_Republic_of_the_Congo,COD,86790568,Africa
11,6,2020,15,0,Denmark,DNK,5806081,Europe
11,6,2020,42,0,Djibouti,DJI,973557,Africa
11,6,2020,0,0,Dominica,DMA,71808,America
11,6,2020,393,6,Dominican_Republic,DOM,10738957,America
11,6,2020,523,30,Ecuador,ECU,17373657,America
11,6,2020,1455,36,Egypt,EGY,100388076,Africa
11,6,2020,83,4,El_Salvador,SLV,6453550,America
11,6,2020,0,0,Equatorial_Guinea,GNQ,1355982,Africa
11,6,2020,0,0,Eritrea,ERI,3497117,Africa
11,6,2020,11,0,Estonia,EST,1324820,Europe
11,6,2020,27,0,Eswatini,SWZ,1148133,Africa
11,6,2020,170,3,Ethiopia,ETH,112078727,Africa
11,6,2020,0,0,Falkland_Islands_(Malvinas),FLK,3372,America
11,6,2020,0,0,Faroe_Islands,FRO,48677,Europe
11,6,2020,0,0,Fiji,FJI,889955,Oceania
11,6,2020,15,0,Finland,FIN,5517919,Europe
11,6,2020,545,23,France,FRA,67012883,Europe
11,6,2020,0,0,French_Polynesia,PYF,279285,Oceania
11,6,2020,81,1,Gabon,GAB,2172578,Africa
11,6,2020,0,0,Gambia,GMB,2347696,Africa
11,6,2020,9,0,Georgia,GEO,3996762,Europe
11,6,2020,555,26,Germany,DEU,83019213,Europe
11,6,2020,157,0,Ghana,GHA,30417858,Africa
11,6,2020,0,0,Gibraltar,GIB,33706,Europe
11,6,2020,10,0,Greece,GRC,10724599,Europe
11,6,2020,0,0,Greenland,GRL,56660,America
11,6,2020,0,0,Grenada,GRD,112002,America
11,6,2020,2,0,Guam,GUM,167295,Oceania
11,6,2020,355,27,Guatemala,GTM,17581476,America
11,6,2020,0,0,Guernsey,GGY,64468,Europe
11,6,2020,0,0,Guinea,GIN,12771246,Africa
11,6,2020,0,0,Guinea_Bissau,GNB,1920917,Africa
11,6,2020,0,0,Guyana,GUY,782775,America
11,6,2020,134,2,Haiti,HTI,11263079,America
11,6,2020,0,0,Holy_See,VAT,815,Europe
11,6,2020,425,19,Honduras,HND,9746115,America
11,6,2020,10,1,Hungary,HUN,9772756,Europe
11,6,2020,0,0,Iceland,ISL,356991,Europe
11,6,2020,9996,357,India,IND,1366417756,Asia
11,6,2020,1240,36,Indonesia,IDN,270625567,Asia
11,6,2020,2011,81,Iran,IRN,82913893,Asia
11,6,2020,1146,34,Iraq,IRQ,39309789,Asia
11,6,2020,16,4,Ireland,IRL,4904240,Europe
11,6,2020,0,0,Isle_of_Man,IMN,84589,Europe
11,6,2020,87,0,Israel,ISR,8519373,Asia
11,6,2020,202,71,Italy,ITA,60359546,Europe
11,6,2020,0,0,Jamaica,JAM,2948277,America
11,6,2020,41,1,Japan,JPN,126860299,Asia
11,6,2020,0,0,Jersey,JEY,107796,Europe
11,6,2020,18,0,Jordan,JOR,10101697,Asia
11,6,2020,239,6,Kazakhstan,KAZ,18551428,Asia
11,6,2020,105,1,Kenya,KEN,52573967,Africa
11,6,2020,29,0,Kosovo,XKX,1798506,Europe
11,6,2020,683,2,Kuwait,KWT,4207077,Asia
11,6,2020,36,0,Kyrgyzstan,KGZ,6415851,Asia
11,6,2020,0,0,Laos,LAO,7169456,Asia
11,6,2020,3,0,Latvia,LVA,1919968,Europe
11,6,2020,20,0,Lebanon,LBN,6855709,Asia
11,6,2020,0,0,Lesotho,LSO,2125267,Africa
11,6,2020,14,0,Liberia,LBR,4937374,Africa
11,6,2020,46,0,Libya,LBY,6777453,Africa
11,6,2020,0,0,Liechtenstein,LIE,38378,Europe
11,6,2020,6,2,Lithuania,LTU,2794184,Europe
11,6,2020,3,0,Luxembourg,LUX,613894,Europe
11,6,2020,24,1,Madagascar,MDG,26969306,Africa
11,6,2020,0,0,Malawi,MWI,18628749,Africa
11,6,2020,2,1,Malaysia,MYS,31949789,Asia
11,6,2020,20,0,Maldives,MDV,530957,Asia
11,6,2020,81,2,Mali,MLI,19658023,Africa
11,6,2020,3,0,Malta,MLT,493559,Europe
11,6,2020,0,0,Mauritania,MRT,4525698,Africa
11,6,2020,0,0,Mauritius,MUS,1269670,Africa
11,6,2020,5690,708,Mexico,MEX,127575529,America
11,6,2020,296,6,Moldova,MDA,4043258,Europe
11,6,2020,0,0,Monaco,MCO,33085,Europe
11,6,2020,0,0,Mongolia,MNG,3225166,Asia
11,6,2020,0,0,Montenegro,MNE,622182,Europe
11,6,2020,0,0,Montserrat,MSF,4991,America
11,6,2020,18,0,Morocco,MAR,36471766,Africa
11,6,2020,19,0,Mozambique,MOZ,30366043,Africa
11,6,2020,3,0,Myanmar,MMR,54045422,Asia
11,6,2020,0,0,Namibia,NAM,2494524,Africa
11,6,2020,279,0,Nepal,NPL,28608715,Asia
11,6,2020,184,11,Netherlands,NLD,17282163,Europe
11,6,2020,0,0,New_Caledonia,NCL,282757,Oceania
11,6,2020,0,0,New_Zealand,NZL,4783062,Oceania
11,6,2020,155,9,Nicaragua,NIC,6545503,America
11,6,2020,0,0,Niger,NER,23310719,Africa
11,6,2020,409,17,Nigeria,NGA,200963603,Africa
11,6,2020,125,7,North_Macedonia,MKD,2077132,Europe
11,6,2020,0,0,Northern_Mariana_Islands,MNP,57213,Oceania
11,6,2020,13,0,Norway,NOR,5328212,Europe
11,6,2020,689,1,Oman,OMN,4974992,Asia
11,6,2020,5834,101,Pakistan,PAK,216565317,Asia
11,6,2020,4,0,Palestine,PSE,4981422,Asia
11,6,2020,656,10,Panama,PAN,4246440,America
11,6,2020,0,0,Papua_New_Guinea,PNG,8776119,Oceania
11,6,2020,15,0,Paraguay,PRY,7044639,America
11,6,2020,5087,165,Peru,PER,32510462,America
11,6,2020,740,10,Philippines,PHL,108116622,Asia
11,6,2020,197,23,Poland,POL,37972812,Europe
11,6,2020,294,3,Portugal,PRT,10276617,Europe
11,6,2020,144,1,Puerto_Rico,PRI,2933404,America
11,6,2020,1716,4,Qatar,QAT,2832071,Asia
11,6,2020,196,15,Romania,ROU,19414458,Europe
11,6,2020,8404,217,Russia,RUS,145872260,Europe
11,6,2020,13,0,Rwanda,RWA,12626938,Africa
11,6,2020,0,0,Saint_Kitts_and_Nevis,KNA,52834,America
11,6,2020,0,0,Saint_Lucia,LCA,182795,America
11,6,2020,0,0,Saint_Vincent_and_the_Grenadines,VCT,110593,America
11,6,2020,3,0,San_Marino,SMR,34453,Europe
11,6,2020,118,0,Sao_Tome_and_Principe,STP,215048,Africa
11,6,2020,3717,36,Saudi_Arabia,SAU,34268529,Asia
11,6,2020,124,2,Senegal,SEN,16296362,Africa
11,6,2020,66,1,Serbia,SRB,6963764,Europe
11,6,2020,0,0,Seychelles,SYC,97741,Africa
11,6,2020,37,0,Sierra_Leone,SLE,7813207,Africa
11,6,2020,451,0,Singapore,SGP,5804343,Asia
11,6,2020,0,0,Sint_Maarten,SXM,42389,America
11,6,2020,2,0,Slovakia,SVK,5450421,Europe
11,6,2020,2,1,Slovenia,SVN,2080908,Europe
11,6,2020,36,0,Somalia,SOM,15442906,Africa
11,6,2020,2430,48,South_Africa,ZAF,58558267,Africa
11,6,2020,45,0,South_Korea,KOR,51225321,Asia
11,6,2020,0,0,South_Sudan,SSD,11062114,Africa
11,6,2020,427,0,Spain,ESP,46937060,Europe
11,6,2020,10,0,Sri_Lanka,LKA,21323734,Asia
11,6,2020,185,17,Sudan,SDN,42813237,Africa
11,6,2020,0,0,Suriname,SUR,581363,America
11,6,2020,1437,40,Sweden,SWE,10230185,Europe
11,6,2020,23,12,Switzerland,CHE,8544527,Europe
11,6,2020,6,0,Syria,SYR,17070132,Asia
11,6,2020,0,0,Taiwan,CNG1925,23773881,Asia
11,6,2020,73,0,Tajikistan,TJK,9321023,Asia
11,6,2020,0,0,Thailand,THA,69625581,Asia
11,6,2020,0,0,Timor_Leste,TLS,1293120,Asia
11,6,2020,21,0,Togo,TGO,8082359,Africa
11,6,2020,0,0,Trinidad_and_Tobago,TTO,1394969,America
11,6,2020,0,0,Tunisia,TUN,11694721,Africa
11,6,2020,922,17,Turkey,TUR,82003882,Asia
11,6,2020,0,0,Turks_and_Caicos_islands,TCA,38194,America
11,6,2020,8,0,Uganda,UGA,44269587,Africa
11,6,2020,525,23,Ukraine,UKR,43993643,Europe
11,6,2020,603,1,United_Arab_Emirates,ARE,9770526,Asia
11,6,2020,1158,164,United_Kingdom,GBR,66647112,Europe
11,6,2020,0,0,United_Republic_of_Tanzania,TZA,58005461,Africa
11,6,2020,20614,918,United_States_of_America,USA,329064917,America
11,6,2020,1,0,United_States_Virgin_Islands,VIR,104579,America
11,6,2020,1,0,Uruguay,URY,3461731,America
11,6,2020,148,1,Uzbekistan,UZB,32981715,Asia
11,6,2020,106,0,Venezuela,VEN,28515829,America
11,6,2020,0,0,Vietnam,VNM,96462108,Asia
11,6,2020,0,0,Western_Sahara,ESH,582458,Africa
11,6,2020,36,2,Yemen,YEM,29161922,Asia
11,6,2020,52,0,Zambia,ZMB,17861034,Africa
11,6,2020,6,0,Zimbabwe,ZWE,14645473,Africa
12,6,2020,747,21,Afghanistan,AFG,38041757,Asia
12,6,2020,44,1,Albania,ALB,2862427,Europe
12,6,2020,105,9,Algeria,DZA,43053054,Africa
12,6,2020,0,0,Andorra,AND,76177,Europe
12,6,2020,5,1,Angola,AGO,31825299,Africa
12,6,2020,0,0,Anguilla,AIA,14872,America
12,6,2020,0,0,Antigua_and_Barbuda,ATG,97115,America
12,6,2020,1373,30,Argentina,ARG,44780675,America
12,6,2020,612,13,Armenia,ARM,2957728,Europe
12,6,2020,0,0,Aruba,ABW,106310,America
12,6,2020,9,0,Australia,AUS,25203200,Oceania
12,6,2020,28,1,Austria,AUT,8858775,Europe
12,6,2020,352,6,Azerbaijan,AZE,10047719,Europe
12,6,2020,0,0,Bahamas,BHS,389486,America
12,6,2020,0,2,Bahrain,BHR,1641164,Asia
12,6,2020,3187,37,Bangladesh,BGD,163046173,Asia
12,6,2020,0,0,Barbados,BRB,287021,America
12,6,2020,750,5,Belarus,BLR,9452409,Europe
12,6,2020,95,7,Belgium,BEL,11455519,Europe
12,6,2020,0,0,Belize,BLZ,390351,America
12,6,2020,0,0,Benin,BEN,11801151,Africa
12,6,2020,0,0,Bermuda,BMU,62508,America
12,6,2020,0,0,Bhutan,BTN,763094,Asia
12,6,2020,884,21,Bolivia,BOL,11513102,America
12,6,2020,0,0,"Bonaire, Saint Eustatius and Saba",BES,25983,America
12,6,2020,55,0,Bosnia_and_Herzegovina,BIH,3300998,Europe
12,6,2020,0,0,Botswana,BWA,2303703,Africa
12,6,2020,30412,1239,Brazil,BRA,211049519,America
12,6,2020,0,0,British_Virgin_Islands,VGB,30033,America
12,6,2020,0,0,Brunei_Darussalam,BRN,433296,Asia
12,6,2020,93,1,Bulgaria,BGR,7000039,Europe
12,6,2020,1,0,Burkina_Faso,BFA,20321383,Africa
12,6,2020,11,0,Burundi,BDI,11530577,Africa
12,6,2020,0,0,Cambodia,KHM,16486542,Asia
12,6,2020,0,0,Cameroon,CMR,25876387,Africa
12,6,2020,405,34,Canada,CAN,37411038,America
12,6,2020,42,1,Cape_Verde,CPV,549936,Africa
12,6,2020,0,0,Cayman_Islands,CYM,64948,America
12,6,2020,92,1,Central_African_Republic,CAF,4745179,Africa
12,6,2020,2,0,Chad,TCD,15946882,Africa
12,6,2020,5596,173,Chile,CHL,18952035,America
12,6,2020,7,0,China,CHN,1433783692,Asia
12,6,2020,0,0,Colombia,COL,50339443,America
12,6,2020,0,0,Comoros,COM,850891,Africa
12,6,2020,0,0,Congo,COG,5380504,Africa
12,6,2020,77,0,Costa_Rica,CRI,5047561,America
12,6,2020,223,0,Cote_dIvoire,CIV,25716554,Africa
12,6,2020,0,0,Croatia,HRV,4076246,Europe
12,6,2020,8,1,Cuba,CUB,11333484,America
12,6,2020,1,0,Curasao,CUW,163423,America
12,6,2020,1,0,Cyprus,CYP,875899,Europe
12,6,2020,62,1,Czechia,CZE,10649800,Europe
12,6,2020,125,2,Democratic_Republic_of_the_Congo,COD,86790568,Africa
12,6,2020,19,0,Denmark,DNK,5806081,Europe
12,6,2020,25,3,Djibouti,DJI,973557,Africa
12,6,2020,0,0,Dominica,DMA,71808,America
12,6,2020,629,11,Dominican_Republic,DOM,10738957,America
12,6,2020,0,0,Ecuador,ECU,17373657,America
12,6,2020,1442,35,Egypt,EGY,100388076,Africa
12,6,2020,207,4,El_Salvador,SLV,6453550,America
12,6,2020,0,0,Equatorial_Guinea,GNQ,1355982,Africa
12,6,2020,0,0,Eritrea,ERI,3497117,Africa
12,6,2020,7,0,Estonia,EST,1324820,Europe
12,6,2020,51,0,Eswatini,SWZ,1148133,Africa
12,6,2020,164,5,Ethiopia,ETH,112078727,Africa
12,6,2020,0,0,Falkland_Islands_(Malvinas),FLK,3372,America
12,6,2020,0,0,Faroe_Islands,FRO,48677,Europe
12,6,2020,0,0,Fiji,FJI,889955,Oceania
12,6,2020,24,1,Finland,FIN,5517919,Europe
12,6,2020,425,27,France,FRA,67012883,Europe
12,6,2020,0,0,French_Polynesia,PYF,279285,Oceania
12,6,2020,88,1,Gabon,GAB,2172578,Africa
12,6,2020,0,0,Gambia,GMB,2347696,Africa
12,6,2020,4,0,Georgia,GEO,3996762,Europe
12,6,2020,258,8,Germany,DEU,83019213,Europe
12,6,2020,0,0,Ghana,GHA,30417858,Africa
12,6,2020,0,0,Gibraltar,GIB,33706,Europe
12,6,2020,20,0,Greece,GRC,10724599,Europe
12,6,2020,0,0,Greenland,GRL,56660,America
12,6,2020,0,0,Grenada,GRD,112002,America
12,6,2020,0,0,Guam,GUM,167295,Oceania
12,6,2020,340,18,Guatemala,GTM,17581476,America
12,6,2020,0,0,Guernsey,GGY,64468,Europe
12,6,2020,114,0,Guinea,GIN,12771246,Africa
12,6,2020,0,0,Guinea_Bissau,GNB,1920917,Africa
12,6,2020,2,0,Guyana,GUY,782775,America
12,6,2020,145,6,Haiti,HTI,11263079,America
12,6,2020,0,0,Holy_See,VAT,815,Europe
12,6,2020,309,4,Honduras,HND,9746115,America
12,6,2020,12,2,Hungary,HUN,9772756,Europe
12,6,2020,0,0,Iceland,ISL,356991,Europe
12,6,2020,10956,396,India,IND,1366417756,Asia
12,6,2020,979,41,Indonesia,IDN,270625567,Asia
12,6,2020,2238,78,Iran,IRN,82913893,Asia
12,6,2020,1261,31,Iraq,IRQ,39309789,Asia
12,6,2020,7,8,Ireland,IRL,4904240,Europe
12,6,2020,0,0,Isle_of_Man,IMN,84589,Europe
